Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-05,118.05857574839612,118.99539275523834,114.73091692483256,118.48794555664062,153766600,0.0,0.0
2021-03-08,118.00977583585376,118.0780851740985,113.4037534708948,113.55013275146484,154376600,0.0,0.0
2021-03-09,116.1556711821871,119.11250177531362,115.92146876906158,118.16592407226562,129525800,0.0,0.0
2021-03-10,118.7514470176131,119.21985186652402,116.56553290549272,117.0827407836914,111943300,0.0,0.0
2021-03-11,119.58090377809478,120.23472282472083,118.3318144218062,119.01490783691406,103026500,0.0,0.0
2021-03-12,117.49257678888104,118.24397951783548,116.2825224501718,118.10736083984376,88105100,0.0,0.0
2021-03-15,118.47821018844054,121.00566362104152,117.51211122320834,120.99590301513672,92403800,0.0,0.0
2021-03-16,122.66457779013874,124.14787681040364,121.70824712129856,122.5377197265625,115227900,0.0,0.0
2021-03-17,121.05444515870832,122.82073491932012,119.38573166517872,121.74729919433594,111932600,0.0,0.0
2021-03-18,119.91268883951182,120.2054474121064,117.41451014863442,117.61943817138672,121229700,0.0,0.0
2021-03-19,117.00466041109058,118.49771283246504,116.78997177230154,117.0924835205078,185549500,0.0,0.0
2021-03-22,117.424287649785,120.87880505575174,117.35597829903826,120.41039276123048,111912300,0.0,0.0
2021-03-23,120.35184141166212,121.23986295215124,119.19057502893877,119.58091735839844,95467100,0.0,0.0
2021-03-24,119.8541271151827,119.9321970521026,117.17053445612297,117.19004821777344,88530500,0.0,0.0
2021-03-25,116.6533460379,118.7221549060971,116.1263850777415,117.67798614501952,98844700,0.0,0.0
2021-03-26,117.44377912870549,118.54649658241551,116.04831056099164,118.28301239013672,94071200,0.0,0.0
2021-03-29,118.71239516993988,119.61993781154604,117.81461313280424,118.45867156982422,80819200,0.0,0.0
2021-03-30,117.20958959587136,117.49258758203952,115.98977454091904,117.0046615600586,85671900,0.0,0.0
2021-03-31,118.7123990051535,120.53723750663126,118.22447299809998,119.20032501220705,118323800,0.0,0.0
2021-04-01,120.67385866207344,121.181298412614,119.53210619432762,120.02979278564452,75089100,0.0,0.0
2021-04-05,120.87879330428332,123.11349534026344,120.09810870436394,122.85977172851562,88651200,0.0,0.0
2021-04-06,123.44528283557896,124.0600669394036,122.61581009211896,123.16228485107422,80171300,0.0,0.0
2021-04-07,122.7914492201614,124.83097616492763,122.11810901104752,124.81146240234376,83466700,0.0,0.0
2021-04-08,125.83613440452882,127.24136391246265,125.41652511857986,127.21208953857422,88844600,0.0,0.0
2021-04-09,126.66562120912812,129.827372873995,126.34358818949852,129.78834533691406,106686700,0.0,0.0
2021-04-12,129.31992075985053,129.64195373047176,127.4755609392533,128.07083129882812,91420000,0.0,0.0
2021-04-13,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500,0.0,0.0
2021-04-14,131.68146867778168,131.7400174141813,128.48067537183306,128.84173583984375,87222800,0.0,0.0
2021-04-15,130.5885182593821,131.7400164409198,130.41285716116144,131.25209045410156,89347100,0.0,0.0
2021-04-16,131.05695257379082,131.41801312050643,130.06157916706454,130.9203338623047,84922400,0.0,0.0
2021-04-19,130.2859926417197,132.1986690764981,130.12009959176393,131.58387756347656,94264200,0.0,0.0
2021-04-20,131.7595722507606,132.25725152749462,128.6270800410305,129.89569091796875,94812300,0.0,0.0
2021-04-21,129.16375927769226,130.52019283566136,128.12935863654846,130.27622985839844,68847100,0.0,0.0
2021-04-22,129.8273652126756,130.9105617092093,128.2367363124183,128.75393676757812,84566500,0.0,0.0
2021-04-23,128.9686026596944,131.85711621347775,128.9686026596944,131.07644653320312,78657500,0.0,0.0
2021-04-26,131.5741564734911,131.7985983145687,130.33481998608113,131.46681213378906,66905100,0.0,0.0
2021-04-27,131.74979898431587,132.14014879502187,130.87153796829216,131.144775390625,66015800,0.0,0.0
2021-04-28,131.06666151490975,131.75952289031963,129.86636789108016,130.3542938232422,107760100,0.0,0.0
2021-04-29,133.174532153205,133.7600493468008,129.25160269288304,130.25672912597656,151101000,0.0,0.0
2021-04-30,128.59775679529238,130.33477191318826,127.9049103139399,128.28549194335938,109839500,0.0,0.0
2021-05-03,128.85149050777056,130.83248375117557,128.64656992797262,129.33941650390625,75135100,0.0,0.0
2021-05-04,128.02202969252124,128.31478827842903,123.64044873461124,124.76268005371094,137564700,0.0,0.0
2021-05-05,126.08007345167024,127.29988843260809,124.8797796797169,125.00664520263672,84000900,0.0,0.0
2021-05-06,124.80172333933864,126.6168088244582,124.0600736654329,126.6070556640625,78128300,0.0,0.0
2021-05-07,127.9071301715626,128.307897749906,126.567931949762,127.28152465820312,78973300,0.22,0.0
2021-05-10,126.49953067035334,126.62659678553494,123.9579995481262,123.99710083007812,88071200,0.0,0.0
2021-05-11,120.72243768449368,123.43013604181222,120.0088523827375,123.07823944091795,126142800,0.0,0.0
2021-05-12,120.62466291192348,121.83677249441271,119.50052559675296,120.00882720947266,112172300,0.0,0.0
2021-05-13,121.77815750326876,123.3128473997713,121.46535470454872,122.15938568115234,105861300,0.0,0.0
2021-05-14,123.41059429901937,125.0137095412098,123.01958894433238,124.58360290527344,81918000,0.0,0.0
2021-05-17,123.96777091361952,124.07529756948796,122.35487853339956,123.43013763427734,74244600,0.0,0.0
2021-05-18,123.71360121948956,124.13393060717104,121.97363548465174,122.04206085205078,63342900,0.0,0.0
2021-05-19,120.39008503908885,122.1104965529405,120.09682917810171,121.88567352294922,92612000,0.0,0.0
2021-05-20,122.41352498808428,124.84752169451296,122.2864439727993,124.44673919677734,76857100,0.0,0.0
2021-05-21,124.94527129274346,125.12122331133726,122.39397075203622,122.60902404785156,79295400,0.0,0.0
2021-05-24,123.17598087438682,125.06257461018312,123.10755550398204,124.24146270751952,63092900,0.0,0.0
2021-05-25,124.94527412511384,125.43403637255952,123.47900975619554,124.04596710205078,72009500,0.0,0.0
2021-05-26,124.10462749099422,124.52495694971884,123.57677137135352,123.99710083007812,56575900,0.0,0.0
2021-05-27,123.5963170673582,124.7693256123678,122.2669034055172,122.46240234375,94625600,0.0,0.0
2021-05-28,122.74587286479516,122.97070334084246,121.7488164135996,121.80746459960938,71311100,0.0,0.0
2021-06-01,122.266889117196,122.53081339874824,121.152528892321,121.48487854003906,67637100,0.0,0.0
2021-06-02,121.4848962778378,122.42330463275812,121.26007323809792,122.24735260009766,59278900,0.0,0.0
2021-06-03,121.87589598051592,122.04207082094376,120.36075313288092,120.76153564453124,76229200,0.0,0.0
2021-06-04,121.27961809499506,123.32261707615766,121.0645647856299,123.05868530273438,75169300,0.0,0.0
2021-06-07,123.33236757280564,123.47899548431124,122.0225084677144,123.06844329833984,71057600,0.0,0.0
2021-06-08,123.75269852496304,125.57087420996749,123.37147042485412,123.8895492553711,74403800,0.0,0.0
2021-06-09,124.34897738790404,124.87683339071532,123.67449347467762,124.2707748413086,56877900,0.0,0.0
2021-06-10,124.16326489562331,125.30695678436513,123.10756020588629,123.27373504638672,71186400,0.0,0.0
2021-06-11,123.68428231014268,124.57381958141004,123.26395290484824,124.48583984375,53522400,0.0,0.0
2021-06-14,124.9452691740398,127.60408885976288,124.2121370186317,127.54544067382812,96906500,0.0,0.0
2021-06-15,127.01758291150882,127.66274274142094,126.4799497199154,126.72432708740234,62746300,0.0,0.0
2021-06-16,127.43793846524323,127.94624770017089,125.57090622064683,127.22288513183594,91815000,0.0,0.0
2021-06-17,126.8807541337841,129.56890564121335,126.73411873855628,128.82598876953125,96721700,0.0,0.0
2021-06-18,127.7702868246808,128.55228257491908,127.31085611782876,127.52590942382812,108953300,0.0,0.0
2021-06-21,127.36945962838168,129.43200476469517,126.30397811416483,129.32447814941406,79663300,0.0,0.0
2021-06-22,129.1583218804352,131.0644622285742,128.65978254011517,130.96670532226562,74783600,0.0,0.0
2021-06-23,130.76147177632404,131.29910507401638,130.2336082056393,130.6930389404297,60214200,0.0,0.0
2021-06-24,131.42616459271213,131.6118938058328,129.9403458033597,130.40956115722656,68711000,0.0,0.0
2021-06-25,130.45846741177152,130.87878947575115,129.8230770780785,130.1163330078125,70783700,0.0,0.0
2021-06-28,130.40956533844553,132.20817950576375,130.35091714623502,131.74874877929688,62111300,0.0,0.0
2021-06-29,131.76828191642397,133.4202753370262,131.3284056301101,133.2638702392578,64556100,0.0,0.0
2021-06-30,133.1074588952949,134.31957597270352,132.81420307964328,133.87969970703125,63261400,0.0,0.0
2021-07-01,133.52782483763312,134.24140270940268,132.70670539157666,134.18275451660156,52485800,0.0,0.0
2021-07-02,134.79857347065126,136.85134968212856,134.65195299080864,136.812255859375,78852600,0.0,0.0
2021-07-06,136.91977180863466,139.9304881404482,136.91977180863466,138.82591247558594,108181800,0.0,0.0
2021-07-07,140.3117092164722,141.63135302793145,139.45151098591106,141.3185577392578,104911600,0.0,0.0
2021-07-08,138.39579381995796,140.8200131513889,137.50625661436462,140.01846313476562,105575500,0.0,0.0
2021-07-09,139.53948199823574,142.3742535997312,139.44172508137947,141.84640502929688,99890800,0.0,0.0
2021-07-12,142.92166987013806,143.02919651124512,140.76136732266437,141.2501220703125,76299700,0.0,0.0
2021-07-13,140.79068067157974,144.1435457407315,140.39968286953984,142.36447143554688,100827100,0.0,0.0
2021-07-14,144.76915921032543,146.20609933179037,144.35859210509756,145.7955322265625,127050800,0.0,0.0
2021-07-15,145.88349585060286,146.62639756196444,143.78184186951628,145.1405792236328,106820300,0.0,0.0
2021-07-16,145.12104675803545,146.3917969988858,142.59907080876903,143.09759521484375,93251400,0.0,0.0
2021-07-19,140.51701186307943,140.82982210985173,138.48379000590003,139.24624633789062,121434600,0.0,0.0
2021-07-20,140.23353355980825,143.79166790162552,139.74477876057173,142.86302185058594,96350000,0.0,0.0
2021-07-21,142.25699437204696,142.8435061950867,141.3772415531026,142.12991333007812,74993500,0.0,0.0
2021-07-22,142.65770872029785,144.86687435461474,142.53062773911225,143.4983673095703,77338200,0.0,0.0
2021-07-23,144.23153179548808,145.3752161371665,143.6156960285799,145.21881103515625,71447400,0.0,0.0
2021-07-26,144.93533686845095,146.46024929276885,144.37814929731337,145.63914489746094,72434100,0.0,0.0
2021-07-27,145.76622426436333,145.85421146271116,142.27652280868347,143.46908569335938,104818600,0.0,0.0
2021-07-28,141.55315500100113,143.66457920057397,139.33420415472008,141.71932983398438,118931200,0.0,0.0
2021-07-29,141.4358404689946,143.2540085881392,141.32831383609212,142.36447143554688,56699500,0.0,0.0
2021-07-30,141.13283410460213,143.03897475076792,140.86890234879084,142.5795440673828,70440600,0.0,0.0
2021-08-02,143.06829681635188,143.6450238649846,141.98326063074202,142.2471923828125,62880000,0.0,0.0
2021-08-03,142.53067920795002,144.71052154385873,141.91484335749328,144.0458221435547,64786600,0.0,0.0
2021-08-04,143.9578450260043,144.4661392860283,142.99010513855148,143.64503479003906,56368300,0.0,0.0
2021-08-05,143.67439141744188,144.51505047243285,142.88261083733968,143.75259399414062,46397700,0.0,0.0
2021-08-06,143.2728671370131,144.01688208379585,142.56800458197282,143.06727600097656,54126800,0.22,0.0
2021-08-09,143.12602882681142,143.61551593971976,142.46033352347743,143.01834106445312,48908700,0.0,0.0
2021-08-10,143.36095456781464,144.60425572712768,142.24492480830875,142.5386199951172,69023100,0.0,0.0
2021-08-11,142.97918986758629,143.63510081183065,142.4701190832618,142.79318237304688,48493500,0.0,0.0
2021-08-12,143.11621825238865,145.91608462298464,142.77357136091953,145.7594451904297,72282600,0.0,0.0
2021-08-13,145.83775545751928,146.29787442461313,145.15247665694042,145.96502685546875,59375000,0.0,0.0
2021-08-16,145.4168108670683,148.01110127736936,143.3903421833443,147.94256591796875,103296000,0.0,0.0
2021-08-17,147.07128740440294,148.49079698288415,145.95525743273268,147.03213500976562,92229700,0.0,0.0
2021-08-18,146.65034281258323,147.55099731267805,143.07707790614015,143.2826690673828,86326000,0.0,0.0
2021-08-19,141.98063903235334,144.88819384716103,141.46178385753225,143.6155242919922,86960300,0.0,0.0
2021-08-20,144.3399424051891,145.37765255184942,143.6938159198485,145.0741729736328,60549600,0.0,0.0
2021-08-23,145.191637464402,147.03211343952145,144.78047016020776,146.5622100830078,60131800,0.0,0.0
2021-08-24,146.30769726540868,147.68805452972137,146.01400200564578,146.47412109375,48606400,0.0,0.0
2021-08-25,146.66012547582167,147.15941188820682,144.6923926717211,145.24061584472656,58991300,0.0,0.0
2021-08-26,145.23080193918472,145.9846011797584,144.40845240898733,144.4378204345703,48597200,0.0,0.0
2021-08-27,144.37910942757367,145.62241083209685,143.7427821789538,145.47557067871094,55802400,0.0,0.0
2021-08-30,145.8671589433328,150.26275857372073,145.48535959462373,149.90052795410156,90956700,0.0,0.0
2021-08-31,149.4502459137336,149.58730174177512,148.10904073436492,148.6376953125,86453100,0.0,0.0
2021-09-01,149.61660833919711,151.72139660647437,149.13690566906416,149.30332946777344,80313700,0.0,0.0
2021-09-02,150.63473278654652,151.46686670695442,149.1956397332981,150.4193572998047,71115500,0.0,0.0
2021-09-03,150.5270554483364,151.37877309131167,149.87114457990415,151.0557098388672,57808700,0.0,0.0
2021-09-07,151.7116554847735,153.953500162786,151.14384857194918,153.39549255371094,82278300,0.0,0.0
2021-09-08,153.67933999735516,153.73807604944514,150.74241788918883,151.84866333007812,74420200,0.0,0.0
2021-09-09,152.2207080167917,152.82766725771464,150.7130793411324,150.83056640625,57305700,0.0,0.0
2021-09-10,151.74096513145994,152.21086845375513,145.57342614175107,145.83775329589844,140893200,0.0,0.0
2021-09-13,147.46288779538614,148.23627083685082,145.6224115283593,146.4055938720703,102404300,0.0,0.0
2021-09-14,147.1887688532645,147.8936314335505,143.8210954003336,145.00564575195312,109296300,0.0,0.0
2021-09-15,145.43641106239744,146.29791317586614,143.2924550814451,145.8965301513672,83281300,0.0,0.0
2021-09-16,145.3189280621593,145.83778317678434,144.12457838073104,145.66156005859375,68034100,0.0,0.0
2021-09-17,145.69096176910773,145.69096176910773,142.69528787817018,142.98898315429688,129868800,0.0,0.0
2021-09-20,140.77644264481384,141.7945688763103,138.29963999887133,139.9345245361328,123478900,0.0,0.0
2021-09-21,140.90376327110957,141.55968919492042,139.77794880575027,140.41427612304688,75834000,0.0,0.0
2021-09-22,141.41282856542696,143.35119341343096,140.67859787200524,142.7834014892578,76404300,0.0,0.0
2021-09-23,143.56657471032472,143.9875414258644,142.57781604781135,143.7427978515625,64838200,0.0,0.0
2021-09-24,142.5973998615385,144.36934095121416,142.49949645653314,143.83090209960938,53477900,0.0,0.0
2021-09-27,142.41137995898362,142.89108270101565,140.79607848273122,142.3134765625,74150700,0.0,0.0
2021-09-28,140.2380609198885,141.7065222907774,138.7108634842379,138.92623901367188,108972300,0.0,0.0
2021-09-29,139.47441206188378,141.4127761919981,139.04366115786812,139.82684326171875,74602000,0.0,0.0
2021-09-30,140.63944453543033,141.34430719144615,138.30948103704677,138.5248565673828,89056700,0.0,0.0
2021-10-01,138.91641944607758,139.91497721524382,136.18508826736803,139.65065002441406,94639600,0.0,0.0
2021-10-04,138.77936976647533,139.219920083201,135.36275955212915,136.21446228027344,98322000,0.0,0.0
2021-10-05,136.55708754274536,139.24926602115937,136.42981614361935,138.1430206298828,80861100,0.0,0.0
2021-10-06,136.53749464772653,139.16113759906187,135.4606173539954,139.01429748535156,83221100,0.0,0.0
2021-10-07,140.05204653772714,141.18766019383065,139.7191988951329,140.27720642089844,61732700,0.0,0.0
2021-10-08,141.00164657806616,141.14848672637,139.5625533728477,139.89540100097656,58773200,0.0,0.0
2021-10-11,139.27868768386213,141.7652760088396,138.8283529013419,139.8073272705078,64452200,0.0,0.0
2021-10-12,140.2184588719824,140.23804253698972,138.07450316144806,138.5346221923828,73035900,0.0,0.0
2021-10-13,138.27029833211344,138.4269228251495,136.27318293183075,137.94723510742188,78762700,0.0,0.0
2021-10-14,139.1220034728704,140.8547917318437,138.53461306502766,140.7373046875,69907100,0.0,0.0
2021-10-15,140.74710694789957,141.85333749485733,140.4925641281013,141.7946014404297,67940300,0.0,0.0
2021-10-18,140.43384767473086,143.75256965473264,140.1499517260529,143.4686737060547,85589200,0.0,0.0
2021-10-19,143.91899723333478,146.03358517080088,143.46867744948042,145.6322021484375,76378900,0.0,0.0
2021-10-20,145.57343525852468,146.60136097751123,145.00562852862774,146.1216583251953,58418800,0.0,0.0
2021-10-21,145.68117088609765,146.4937213905625,144.76093260542746,146.3370819091797,61421000,0.0,0.0
2021-10-22,146.5426644796855,147.0223523235176,145.5147384832475,145.56369018554688,58883400,0.0,0.0
2021-10-25,145.55384660101817,146.22934104854468,144.51613655500375,145.5146942138672,50720600,0.0,0.0
2021-10-26,146.190204285219,147.6684497999659,145.87692540269924,146.180419921875,60893400,0.0,0.0
2021-10-27,146.2195625180611,146.5817781309956,145.36785988744936,145.7202911376953,56094900,0.0,0.0
2021-10-28,146.6698822235755,149.9494359455481,146.57197885481827,149.362060546875,100077900,0.0,0.0
