date,signal,price,cash,position,position_value,total_value,daily_pnl
2023-08-29,0.0,4.461999893188477,3.806508280104026,238441,1063923.7165317535,1063927.5230400336,2861.3120107650757
2023-08-30,0.0,4.4770002365112305,3.806508280104026,238441,1067500.4133939743,1067504.2199022544,3576.696862220764
2023-08-31,0.0,4.49399995803833,3.806508280104026,238441,1071553.8439946175,1071557.6505028976,4053.430600643158
2023-09-01,0.0,4.488999843597412,3.806508280104026,238441,1070361.6117072105,1070365.4182154906,-1192.2322874069214
2023-09-04,0.0,4.50600004196167,3.806508280104026,238441,1074415.1560053825,1074418.9625136626,4053.544298171997
2023-09-05,0.0,4.507999897003174,3.806508280104026,238441,1074892.0034413338,1074895.8099496139,476.8474359512329
2023-09-06,0.0,4.505000114440918,3.806508280104026,238441,1074176.732287407,1074180.538795687,-715.2711539268494
2023-09-07,0.0,4.504000186920166,3.806508280104026,238441,1073938.3085694313,1073942.1150777114,-238.42371797561646
2023-09-08,0.0,4.535999774932861,3.806508280104026,238441,1081568.3223347664,1081572.1288430465,7630.013765335083
2023-09-11,0.0,4.545000076293945,3.806508280104026,238441,1083714.3631916046,1083718.1696998847,2146.0408568382263
2023-09-12,0.0,4.546000003814697,3.806508280104026,238441,1083952.7869095802,1083956.5934178603,238.42371797561646
2023-09-13,0.0,4.557000160217285,3.806508280104026,238441,1086575.6752023697,1086579.4817106498,2622.8882927894592
2023-09-14,0.0,4.5920000076293945,3.806508280104026,238441,1094921.0738191605,1094924.8803274406,8345.398616790771
2023-09-15,-1.0,4.547999858856201,1083349.011219466,0,0.0,1083349.011219466,-11575.86910797446
2023-09-18,0.0,4.52400016784668,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-19,0.0,4.559000015258789,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-20,0.0,4.593999862670898,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-21,0.0,4.579999923706055,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-22,0.0,4.560999870300293,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-25,0.0,4.580999851226807,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-26,0.0,4.578000068664551,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-27,0.0,4.511000156402588,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-09-28,0.0,4.435999870300293,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-09,0.0,4.40500020980835,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-10,0.0,4.3480000495910645,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-11,0.0,4.355000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-12,0.0,4.389999866485596,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-13,0.0,4.40500020980835,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-16,0.0,4.460000038146973,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-17,0.0,4.480000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-18,0.0,4.5229997634887695,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-19,0.0,4.546999931335449,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-20,0.0,4.5970001220703125,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-23,0.0,4.572000026702881,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-24,0.0,4.574999809265137,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-25,0.0,4.557000160217285,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-26,0.0,4.590000152587891,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-27,0.0,4.598999977111816,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-30,0.0,4.609000205993652,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-10-31,0.0,4.619999885559082,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-01,0.0,4.603000164031982,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-02,0.0,4.61299991607666,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-03,0.0,4.610000133514404,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-06,0.0,4.586999893188477,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-07,0.0,4.568999767303467,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-08,0.0,4.551000118255615,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-09,0.0,4.520999908447266,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-10,0.0,4.553999900817871,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-13,0.0,4.538000106811523,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-14,0.0,4.558000087738037,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-15,0.0,4.577000141143799,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-16,0.0,4.559000015258789,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-17,0.0,4.572000026702881,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-20,0.0,4.521999835968018,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-21,0.0,4.515999794006348,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-22,0.0,4.499000072479248,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-23,0.0,4.494999885559082,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-24,0.0,4.499000072479248,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-27,0.0,4.546000003814697,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-28,0.0,4.559999942779541,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-29,0.0,4.591000080108643,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-11-30,0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-01,0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-04,0.0,4.64300012588501,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-05,-1.0,4.579999923706055,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-06,0.0,4.578000068664551,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-07,0.0,4.584000110626221,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-08,0.0,4.591000080108643,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-11,0.0,4.557000160217285,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-12,0.0,4.539000034332275,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-13,0.0,4.5289998054504395,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-14,0.0,4.5980000495910645,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-15,0.0,4.590000152587891,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-18,0.0,4.576000213623047,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-19,0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-20,0.0,4.604000091552734,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-21,0.0,4.605000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-22,0.0,4.626999855041504,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-25,0.0,4.633999824523926,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-26,0.0,4.646999835968018,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-27,0.0,4.659999847412109,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-28,0.0,4.6620001792907715,1083349.011219466,0,0.0,1083349.011219466,0.0
2023-12-29,0.0,4.6479997634887695,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-02,0.0,4.665999889373779,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-03,0.0,4.663000106811523,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-04,0.0,4.651000022888184,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-05,0.0,4.664000034332275,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-08,0.0,4.650000095367432,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-09,0.0,4.64900016784668,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-10,0.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-11,0.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-12,0.0,4.645999908447266,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-15,0.0,4.645999908447266,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-16,0.0,4.677000045776367,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-17,-1.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-18,0.0,4.616000175476074,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-19,0.0,4.64300012588501,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-22,0.0,4.625,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-23,0.0,4.631999969482422,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-24,0.0,4.625999927520752,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-25,0.0,4.605000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0
2024-01-26,1.0,4.625,2.87234446615912,234003,1082263.875,1082266.7473444662,-1082.263874999946
2024-01-29,0.0,4.633999824523926,2.87234446615912,234003,1084369.8609380722,1084372.7332825384,2105.9859380722046
2024-01-30,0.0,4.646999835968018,2.87234446615912,234003,1087411.902616024,1087414.7749604902,3042.0416779518127
2024-01-31,0.0,4.6529998779296875,2.87234446615912,234003,1088815.9304351807,1088818.8027796468,1404.0278191566467
2024-02-01,0.0,4.668000221252441,2.87234446615912,234003,1092326.055773735,1092328.9281182012,3510.1253385543823
2024-02-02,0.0,4.678999900817871,2.87234446615912,234003,1094900.0137910843,1094902.8861355504,2573.958017349243
2024-02-05,0.0,4.64300012588501,2.87234446615912,234003,1086475.95845747,1086478.830801936,-8424.05533361435
2024-02-06,0.0,4.632999897003174,2.87234446615912,234003,1084135.8748984337,1084138.7472428998,-2340.083559036255
2024-02-07,0.0,4.642000198364258,2.87234446615912,234003,1086241.9724178314,1086244.8447622976,2106.0975193977356
2024-02-08,0.0,4.6620001792907715,2.87234446615912,234003,1090922.0279545784,1090924.9002990446,4680.055536746979
2024-02-19,-1.0,4.644000053405762,1085626.1068970775,0,0.0,1085626.1068970775,-5298.793401967036
2024-02-20,0.0,4.642000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-21,0.0,4.642000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-22,0.0,4.638999938964844,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-23,0.0,4.630000114440918,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-26,0.0,4.651000022888184,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-27,0.0,4.645999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0
